person,promedioCadaCuantosDiasVuelve,cadaCuantasHorasHaceEventos,cadaCuantosMinutosHaceEventos,cadaCuantosDiasEnMes5HaceEventos,cadaCuantasHorasEnUnDiaDelMes5HaceEventos,cadaCuantosMinutosHaceEventosEnUnDiaYHoraDelMes5,cadaCuantosSegundosHaceEventosEnUnDiaYHoraDelMes5,cadaCuantasHorasHaceEventosEnSuUltimaConexionDelMes5,cadaCuantosMinutosHaceEventosEnSuUltimaConexionDelMes5,cadaCuantosSegundosHaceEventosEnSuUltimaConexionDelMes5,cadaCuantosDiasHaceConversion,cadaCuantosDiasHaceCheckout
d5f9ded3,5,80,1384,4.0,0.0,3.0,52.0,0.0,9.0,138.0,-1.0,0.0
d5f9f548,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
d5fb4a7f,0,11,138,1.0,4.0,1.0,29.0,0.0,2.0,49.0,-1.0,0.0
d5fec052,0,0,18,0.0,1.0,5.0,90.0,1.0,5.0,89.5,-1.0,-1.0
d6036516,0,0,2,0.0,1.0,2.0,82.0,1.0,1.5,82.5,-1.0,0.0
d603e6ec,5,73,1971,2.0,0.0,4.0,94.0,0.0,1.0,18.0,-1.0,-1.0
d604ec8d,3,40,604,4.0,4.0,1.0,17.0,0.0,1.0,9.0,-1.0,0.0
d6071127,2,46,1396,3.0,5.0,2.0,59.0,0.0,2.0,35.0,-1.0,0.0
d60790ce,0,5,65,1.0,6.0,2.0,71.0,8.0,1.0,27.0,0.0,0.0
d6091609,55,1332,7264,0.0,0.0,1.0,9.0,0.0,1.0,9.0,-1.0,0.0
d609dd0e,19,457,4840,2.0,0.0,0.0,25.0,0.0,0.0,6.0,-1.0,28.0
d60ac491,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
d60ac782,7,111,1917,8.0,0.0,1.0,32.0,0.0,0.0,5.0,-1.0,19.0
d60b59ca,0,0,3,0.0,1.0,1.0,24.0,1.0,1.0,24.5,-1.0,0.0
d60f0430,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,-1.0,0.0
d60f76ba,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d614aea3,2,14,373,2.0,2.0,1.0,29.0,4.0,0.6666666666666666,14.666666666666666,-1.0,0.0
d614c608,4,71,4271,4.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0
d6150b5d,0,0,1,0.0,0.0,1.0,23.0,0.0,1.0,23.0,-1.0,0.0
d616d8e0,1,47,358,2.0,0.0,2.0,65.0,0.0,1.0,28.0,-1.0,0.0
d6180925,24,397,7945,7.0,0.0,3.0,109.0,1.0,4.5,162.5,-1.0,0.0
d618413e,1,17,123,2.0,1.0,2.0,73.0,1.0,1.5,41.5,-1.0,0.0
d619d363,1,29,864,2.0,5.0,1.0,30.0,0.0,0.0,8.0,-1.0,4.0
d61d3087,13,329,1522,14.0,0.0,1.0,54.0,0.0,1.0,57.0,-1.0,0.0
d61e58d5,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
d61f25bc,8,124,2688,5.0,2.0,1.0,18.0,0.0,1.0,18.0,-1.0,0.0
d61f5d4d,0,1,11,0.0,2.0,3.0,44.0,2.0,2.6666666666666665,44.333333333333336,-1.0,-1.0
d620d2d4,0,0,0,0.0,0.0,1.0,26.0,0.0,1.0,26.0,-1.0,0.0
d6250272,18,293,4701,6.0,2.0,2.0,21.0,0.0,3.0,53.0,-1.0,4.0
d6278380,6,128,1717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d6288188,5,64,427,5.0,2.0,1.0,30.0,0.0,0.0,0.0,-1.0,0.0
d62915a1,0,4,47,0.0,4.0,1.0,38.0,4.0,1.0,38.5,-1.0,0.0
d62a6c51,74,1796,35935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d62a8f55,61,738,22169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d62c2af7,5,66,879,6.0,1.0,1.0,26.0,1.0,1.5,35.0,-1.0,0.0
d62d310a,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,0.0
d62d4bb3,2,39,1187,2.0,3.0,1.0,12.0,0.0,1.0,4.0,-1.0,0.0
d62e32dd,2,74,806,3.0,0.0,2.0,34.0,0.0,4.0,64.0,-1.0,0.0
d62e8d2a,5,89,938,3.0,0.0,2.0,27.0,0.0,3.0,36.0,-1.0,2.0
d62f917c,2,27,275,2.0,2.0,1.0,20.0,0.0,0.0,0.0,-1.0,0.0
d630027b,1,15,549,1.0,2.0,2.0,96.0,0.0,0.0,0.0,0.0,2.0
d6328dfc,0,6,194,0.0,6.0,0.0,10.0,6.0,0.5,10.5,-1.0,0.0
d635400f,19,205,3321,1.0,3.0,2.0,83.0,0.0,0.0,4.0,-1.0,0.0
d63706dd,0,0,0,0.0,0.0,1.0,10.0,0.0,1.0,10.0,-1.0,0.0
d6373e05,0,0,1,0.0,0.0,2.0,48.0,0.0,2.0,48.0,-1.0,0.0
d638d5b8,2,24,278,3.0,2.0,4.0,151.0,0.0,6.0,196.0,0.0,0.0
d638fbc0,1,41,502,2.0,0.0,1.0,12.0,0.0,1.0,9.0,-1.0,-1.0
d6395830,0,0,1,0.0,0.0,2.0,77.0,0.0,2.0,77.0,-1.0,0.0
d63c7042,2,47,603,3.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
d63cab2d,2,26,388,2.0,0.0,0.0,9.0,1.0,0.0,0.0,-1.0,-1.0
d63cb82b,77,1848,22184,0.0,0.0,1.0,39.0,0.0,1.0,39.0,-1.0,0.0
d64097df,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,-1.0,0.0
d6415ff8,6,58,880,3.0,5.0,2.0,40.0,2.0,2.5,58.0,0.0,7.0
d6428d85,0,0,0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,-1.0,0.0
d643e5f4,14,283,5011,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-1.0,-1.0
d6469633,0,0,0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,0.0
d64c1ef3,0,0,2,0.0,0.0,2.0,134.0,0.0,2.0,134.0,0.0,0.0
d64d1006,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0
d65057cf,10,240,7218,0.0,0.0,1.0,11.0,0.0,1.0,11.0,-1.0,-1.0
d65117bb,2,54,956,2.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,33.0
d6522a82,5,105,742,5.0,0.0,1.0,15.0,1.0,1.5,25.0,-1.0,-1.0
d65794b5,3,17,535,4.0,3.0,2.0,75.0,3.0,0.25,6.75,0.0,0.0
d65d5d79,2,19,227,2.0,4.0,1.0,19.0,14.0,1.5,18.0,-1.0,0.0
d65eb4b2,1,29,784,2.0,1.0,1.0,24.0,1.0,2.0,38.0,-1.0,4.0
d661e838,0,1,22,0.0,1.0,2.0,45.0,1.0,1.5,45.333333333333336,0.0,0.0
d6625319,0,0,6,0.0,1.0,2.0,54.0,1.0,2.0,54.333333333333336,-1.0,-1.0
d662ba45,14,96,702,2.0,2.0,3.0,47.0,2.0,1.0,22.8,-1.0,0.0
d662c05d,0,0,2,0.0,1.0,3.0,90.0,1.0,3.0,90.0,-1.0,-1.0
d664a63f,0,8,177,1.0,1.0,1.0,16.0,0.0,0.0,0.0,-1.0,0.0
d66589c3,3,43,1003,2.0,3.0,3.0,42.0,0.0,0.0,1.0,-1.0,11.0
d666d0c5,3,62,1024,4.0,0.0,1.0,32.0,0.0,1.0,26.0,-1.0,-1.0
d666dd46,0,6,35,0.0,6.0,3.0,70.0,6.0,3.3333333333333335,70.0,-1.0,-1.0
d6672744,43,527,6786,0.0,0.0,2.0,36.0,0.0,2.0,36.0,-1.0,0.0
d6691d0a,4,64,474,4.0,1.0,3.0,124.0,0.0,0.0,0.0,-1.0,0.0
d669386f,0,3,11,1.0,0.0,4.0,86.0,0.0,4.0,80.0,-1.0,-1.0
d66b1078,0,0,2,0.0,0.0,3.0,83.0,0.0,3.0,83.0,-1.0,0.0
d66b2fc1,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,-1.0,0.0
d66c53c3,16,399,7997,16.0,0.0,4.0,78.0,0.0,7.0,141.0,-1.0,0.0
d66e8612,0,1,56,0.0,1.0,0.0,6.0,1.0,0.5,6.0,-1.0,-1.0
d67225be,0,0,9,0.0,1.0,7.0,75.0,1.0,6.6,75.0,0.0,0.0
d6732d78,0,0,2,0.0,0.0,3.0,72.0,0.0,3.0,72.0,-1.0,0.0
d67688d9,1,10,135,2.0,2.0,3.0,118.0,2.0,3.6666666666666665,146.66666666666666,0.0,1.0
d6796616,1,11,273,1.0,1.0,2.0,26.0,0.0,1.0,16.0,-1.0,1.0
d6797850,1,24,256,1.0,0.0,1.0,19.0,0.0,1.0,23.0,-1.0,0.0
d67a6656,2,37,820,2.0,4.0,1.0,38.0,0.0,1.0,77.0,0.0,5.0
d67c3e05,4,103,1554,4.0,0.0,0.0,12.0,0.0,1.0,23.0,-1.0,0.0
d67c686e,0,0,2,0.0,0.0,2.0,70.0,0.0,2.0,70.0,-1.0,0.0
d67c70ff,0,0,3,0.0,1.0,2.0,56.0,1.0,1.5,56.5,-1.0,-1.0
d67d21a7,43,786,11795,12.0,0.0,2.0,12.0,0.0,1.0,4.0,-1.0,0.0
d67ebbab,11,139,5592,14.0,1.0,1.0,12.0,0.0,0.0,15.0,-1.0,-1.0
d67f6a3d,0,0,2,0.0,0.0,2.0,30.0,0.0,2.0,30.0,-1.0,0.0
d681b916,0,0,1,0.0,1.0,2.0,99.0,1.0,1.5,99.0,-1.0,0.0
d682250d,7,85,445,7.0,0.0,4.0,80.0,0.0,1.0,32.0,-1.0,-1.0
d68731e2,16,198,1985,1.0,2.0,1.0,30.0,5.0,0.5,20.5,-1.0,31.0
d688893c,1,12,364,2.0,8.0,1.0,41.0,14.0,0.0,0.5,-1.0,0.0
d6897d0a,1,27,273,1.0,0.0,4.0,104.0,0.0,6.0,139.0,1.0,0.0
d68a1fd0,0,2,34,1.0,0.0,0.0,22.0,0.0,0.0,2.0,-1.0,0.0
d68bb8f2,6,109,3292,6.0,0.0,0.0,11.0,0.0,0.0,5.0,-1.0,6.0
d68cbbc1,0,0,2,0.0,1.0,1.0,40.0,1.0,1.0,40.5,-1.0,0.0
d68ed56c,8,145,2371,10.0,0.0,1.0,46.0,0.0,0.0,21.0,-1.0,0.0
d68f518c,2,59,714,2.0,0.0,1.0,22.0,0.0,1.0,8.0,-1.0,0.0
d692b8fd,0,0,2,0.0,0.0,2.0,76.0,0.0,2.0,76.0,-1.0,0.0
d695f65d,33,464,12204,25.0,0.0,0.0,22.0,0.0,0.0,2.0,-1.0,0.0
d6984408,0,0,1,0.0,0.0,1.0,24.0,0.0,1.0,24.0,-1.0,-1.0
d698eb8b,0,0,0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,-1.0
d699ed3b,0,0,0,0.0,0.0,1.0,38.0,0.0,1.0,38.0,-1.0,0.0
d69a4a77,0,0,0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,0.0
d69cc16c,5,78,1259,5.0,1.0,2.0,47.0,0.0,0.0,0.0,38.0,38.0
d6a4b11b,1,31,354,2.0,0.0,1.0,22.0,0.0,1.0,12.0,-1.0,0.0
d6a677a2,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,-1.0
d6a97630,2,64,827,3.0,0.0,2.0,31.0,0.0,1.0,50.0,-1.0,0.0
d6adcb05,0,5,47,0.0,5.0,1.0,30.0,5.0,0.8,30.0,-1.0,0.0
d6ae686a,0,0,1,0.0,0.0,2.0,32.0,0.0,2.0,32.0,-1.0,0.0
d6afdfb5,0,0,1,0.0,0.0,1.0,29.0,0.0,1.0,29.0,-1.0,0.0
d6b01b25,101,2442,29311,0.0,0.0,5.0,148.0,0.0,5.0,148.0,-1.0,101.0
d6b0da9b,0,0,0,0.0,0.0,1.0,10.0,0.0,1.0,10.0,-1.0,0.0
d6b3a67c,4,30,422,4.0,1.0,4.0,93.0,1.0,6.5,80.5,0.0,4.0
d6b5f487,1,37,101,1.0,0.0,1.0,30.0,0.0,1.0,25.0,-1.0,1.0
d6b69511,2,28,317,2.0,2.0,3.0,69.0,0.0,9.0,205.0,-1.0,5.0
d6b845ff,0,0,0,0.0,0.0,1.0,28.0,0.0,1.0,28.0,-1.0,0.0
d6b86496,0,0,2,0.0,0.0,2.0,44.0,0.0,2.0,44.0,-1.0,0.0
d6b9eb3d,0,3,57,0.0,4.0,1.0,23.0,4.0,1.0,23.0,-1.0,0.0
d6bb5236,0,5,41,0.0,6.0,2.0,33.0,6.0,2.0,33.2,0.0,0.0
d6bc3eea,0,0,0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,0.0
d6bc64df,5,105,851,4.0,0.0,1.0,22.0,0.0,2.0,41.0,-1.0,19.0
d6bf7f9c,1,23,401,1.0,0.0,3.0,94.0,1.0,1.5,71.5,-1.0,0.0
d6c39c92,0,15,68,0.0,16.0,1.0,18.0,16.0,1.0,17.5,-1.0,0.0
d6c627f0,7,116,4642,3.0,3.0,0.0,14.0,1.0,0.5,12.5,-1.0,14.0
d6c683eb,0,7,119,0.0,8.0,0.0,10.0,8.0,0.5,10.0,-1.0,0.0
d6c6b264,7,121,781,8.0,0.0,1.0,19.0,0.0,1.0,20.0,-1.0,0.0
d6c7345b,4,90,1719,5.0,0.0,1.0,47.0,0.0,0.0,3.0,-1.0,0.0
d6c820f4,2,55,834,2.0,0.0,1.0,19.0,0.0,1.0,14.0,-1.0,0.0
d6c8f13f,7,109,2145,2.0,3.0,2.0,38.0,0.0,0.0,2.0,0.0,32.0
d6ccfb78,0,2,53,0.0,2.0,0.0,8.0,2.0,0.5,8.25,-1.0,0.0
d6cd9311,13,164,1312,13.0,10.0,1.0,18.0,19.0,0.5,10.5,-1.0,0.0
d6cf6330,0,0,7,0.0,1.0,2.0,55.0,1.0,2.0,55.0,0.0,0.0
d6d1c888,29,706,4713,0.0,0.0,5.0,123.0,0.0,5.0,123.0,0.0,29.0
d6d26d57,13,268,5359,8.0,0.0,2.0,26.0,0.0,1.0,14.0,-1.0,-1.0
d6d57eca,2,37,837,3.0,4.0,1.0,30.0,0.0,0.0,2.0,-1.0,14.0
d6d8d70d,12,97,516,12.0,1.0,1.0,28.0,0.0,1.0,16.0,-1.0,12.0
d6d8e111,8,127,1640,8.0,0.0,2.0,57.0,1.0,2.0,49.5,-1.0,9.0
d6d8e681,1,9,342,1.0,3.0,3.0,112.0,0.0,16.0,314.0,0.0,6.0
d6da4843,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
d6db0770,2,22,463,2.0,1.0,1.0,33.0,0.0,1.0,46.0,0.0,5.0
d6dcbc74,0,0,1,0.0,0.0,2.0,67.0,0.0,2.0,67.0,-1.0,0.0
d6dd3f76,0,8,97,1.0,0.0,1.0,16.0,0.0,1.0,12.0,-1.0,0.0
d6ddbf55,24,586,2708,25.0,0.0,1.0,17.0,0.0,1.0,22.0,-1.0,0.0
d6df98c7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
d6e1220f,0,8,533,1.0,2.0,0.0,11.0,5.0,0.0,4.5,-1.0,0.0
d6e18526,8,151,2139,10.0,0.0,2.0,57.0,0.0,2.0,24.0,0.0,25.0
d6e20eb8,5,80,1043,5.0,5.0,1.0,24.0,0.0,1.0,13.0,-1.0,0.0
d6e37af0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
d6e3b6a6,3,89,488,4.0,0.0,1.0,30.0,0.0,1.0,26.0,-1.0,0.0
d6ea2314,0,15,318,1.0,0.0,2.0,89.0,0.0,0.0,0.0,0.0,0.0
d6ebf8c3,9,228,3909,10.0,0.0,1.0,28.0,0.0,1.0,13.0,-1.0,0.0
d6f2f1ea,3,73,400,3.0,0.0,3.0,70.0,0.0,1.0,26.0,-1.0,0.0
d6f89585,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
d6fbec17,7,134,1840,3.0,0.0,1.0,21.0,0.0,0.0,4.0,-1.0,-1.0
d6fc6801,0,10,93,1.0,3.0,3.0,135.0,2.0,5.0,281.6666666666667,0.0,0.0
d6fc960a,3,92,2229,4.0,0.0,0.0,9.0,0.0,0.0,2.0,-1.0,0.0
d6fe0409,0,0,1,0.0,0.0,2.0,43.0,0.0,2.0,43.0,-1.0,0.0
d6fec8e1,0,6,64,1.0,4.0,2.0,44.0,8.0,0.0,1.5,-1.0,0.0
d70002db,0,0,0,0.0,0.0,1.0,22.0,0.0,1.0,22.0,-1.0,0.0
d7002ddb,0,0,0,0.0,0.0,1.0,9.0,0.0,1.0,9.0,-1.0,0.0
d7055dc2,0,0,0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,0.0
d708d06b,18,442,10607,6.0,0.0,0.0,16.0,0.0,1.0,30.0,-1.0,0.0
d70bb243,2,48,861,3.0,0.0,1.0,36.0,0.0,0.0,23.0,-1.0,0.0
d70bf233,2,61,930,3.0,0.0,2.0,52.0,0.0,4.0,77.0,0.0,0.0
d70d220a,0,4,67,0.0,5.0,1.0,20.0,5.0,1.0,19.5,-1.0,0.0
d70fb702,1,33,540,2.0,1.0,2.0,30.0,0.0,1.0,14.0,-1.0,0.0
d7114e56,3,36,1186,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
d711518c,0,0,2,0.0,0.0,2.0,78.0,0.0,2.0,78.0,-1.0,0.0
d712aba7,2,49,823,3.0,0.0,2.0,35.0,1.0,0.5,4.0,-1.0,0.0
d713437f,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
d714e313,2,19,235,2.0,2.0,4.0,158.0,0.0,1.0,31.0,-1.0,3.0
d715b957,4,33,1221,4.0,1.0,0.0,20.0,1.0,0.5,29.0,-1.0,4.0
d715e839,8,192,1443,8.0,0.0,8.0,196.0,0.0,14.0,333.0,-1.0,7.0
d7170305,0,6,67,1.0,2.0,1.0,24.0,0.0,2.0,60.0,-1.0,0.0
d71787f7,0,0,5,0.0,0.0,5.0,205.0,0.0,5.0,205.0,0.0,0.0
d718e4b2,1,37,840,1.0,0.0,4.0,127.0,0.0,0.0,0.0,-1.0,0.0
d719953e,48,1176,20164,0.0,0.0,1.0,17.0,0.0,1.0,17.0,-1.0,0.0
d71cf15e,0,0,1,0.0,0.0,2.0,42.0,0.0,2.0,42.0,-1.0,0.0
d71de147,0,4,71,0.0,4.0,1.0,16.0,4.0,1.0,15.666666666666666,-1.0,0.0
d71e6647,0,0,3,1.0,0.0,2.0,40.0,0.0,2.0,71.0,-1.0,0.0
d7229efa,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d724c832,0,0,1,0.0,1.0,2.0,40.0,1.0,1.5,40.5,-1.0,0.0
d72528f7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
d727a511,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d728ea7a,2,33,523,2.0,1.0,1.0,53.0,0.0,2.0,70.0,-1.0,0.0
d72a1ad7,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
d72bb3b5,2,22,140,2.0,0.0,1.0,23.0,1.0,1.0,22.666666666666668,-1.0,0.0
d72d80b3,0,20,155,1.0,0.0,2.0,39.0,0.0,1.0,25.0,-1.0,0.0
d72f16bf,9,197,3647,10.0,0.0,1.0,12.0,0.0,1.0,16.0,-1.0,0.0
d72fe79c,0,0,2,0.0,1.0,1.0,36.0,1.0,1.0,36.0,-1.0,0.0
d73030a1,0,6,31,1.0,0.0,2.0,73.0,0.0,3.0,65.0,-1.0,0.0
d73248e1,2,29,239,3.0,1.0,1.0,17.0,0.0,0.0,0.0,-1.0,0.0
d732e006,0,0,1,0.0,0.0,2.0,53.0,0.0,2.0,53.0,-1.0,0.0
d7359aa4,5,78,1002,4.0,3.0,2.0,50.0,11.0,1.3333333333333333,40.333333333333336,0.0,6.0
d7376b38,0,0,0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,0.0
d7380c63,3,50,1029,4.0,1.0,2.0,45.0,0.0,1.0,25.0,-1.0,10.0
d738af7b,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,-1.0,0.0
d73ae9ef,0,0,1,0.0,0.0,1.0,38.0,0.0,1.0,38.0,-1.0,0.0
d73b2ede,2,19,257,2.0,4.0,2.0,43.0,3.0,1.0,21.0,-1.0,1.0
d73bb155,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,-1.0,0.0
d73cc8ae,3,64,1422,5.0,0.0,0.0,10.0,0.0,1.0,4.0,-1.0,24.0
d7443aa4,0,0,0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,0.0
d744a247,5,90,1974,2.0,10.0,1.0,28.0,0.0,0.0,0.0,-1.0,-1.0
d748432c,6,165,1991,10.0,0.0,4.0,104.0,0.0,10.0,282.0,0.0,8.0
d74b0981,15,190,3820,15.0,0.0,1.0,20.0,0.0,0.0,1.0,-1.0,0.0
d74d7530,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,-1.0,0.0
d75464b8,0,5,120,1.0,2.0,1.0,31.0,1.0,1.75,28.0,-1.0,0.0
d7555c49,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,-1.0,0.0
d7572f77,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d757c0ca,0,0,1,0.0,0.0,1.0,19.0,0.0,1.0,19.0,-1.0,0.0
d758e01c,2,46,903,4.0,1.0,1.0,13.0,2.0,1.75,17.5,-1.0,25.0
d75b918d,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
d75eba03,0,0,2,0.0,0.0,2.0,45.0,0.0,2.0,45.0,-1.0,-1.0
d75ef94f,1,16,740,2.0,4.0,2.0,111.0,0.0,0.0,0.0,0.0,0.0
d762270c,2,32,595,5.0,0.0,3.0,65.0,1.0,2.5,37.0,24.0,12.0
d7653175,40,663,4782,0.0,0.0,2.0,30.0,0.0,2.0,30.0,-1.0,35.0
d765a5df,10,126,2538,14.0,0.0,1.0,22.0,0.0,2.0,41.0,-1.0,0.0
d76605fb,30,370,6355,0.0,1.0,1.0,26.0,1.0,1.0,26.0,-1.0,0.0
d76646ce,0,0,4,0.0,0.0,4.0,58.0,0.0,4.0,58.0,-1.0,0.0
d76685c7,0,8,193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d766aec3,0,0,1,0.0,0.0,1.0,22.0,0.0,1.0,22.0,-1.0,-1.0
d76783e2,0,0,1,0.0,1.0,0.0,13.0,1.0,0.5,13.0,-1.0,0.0
d76a01a3,2,32,616,3.0,1.0,3.0,98.0,0.0,3.0,102.0,-1.0,0.0
d76a02a8,7,100,2265,2.0,2.0,5.0,59.0,0.0,2.0,56.0,7.0,0.0
d76b1c0a,0,0,3,0.0,0.0,4.0,138.0,0.0,4.0,138.0,-1.0,0.0
d76b8310,0,10,250,1.0,0.0,1.0,10.0,0.0,0.0,3.0,-1.0,0.0
d76e28a3,0,1,44,0.0,2.0,2.0,36.0,2.0,2.0,36.0,-1.0,0.0
d76e6359,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
d76fd078,0,0,1,0.0,0.0,2.0,54.0,0.0,2.0,54.0,-1.0,0.0
d76ff6ff,6,72,734,7.0,2.0,3.0,80.0,0.0,0.0,26.0,-1.0,21.0
d772ee63,3,89,769,4.0,0.0,1.0,32.0,0.0,1.0,16.0,-1.0,0.0
d773855e,0,15,707,1.0,1.0,0.0,5.0,0.0,0.0,1.0,-1.0,0.0
d774834e,0,0,1,0.0,0.0,1.0,30.0,0.0,1.0,30.0,-1.0,0.0
d7753088,1,12,279,1.0,1.0,3.0,43.0,2.0,1.0,9.5,-1.0,0.0
d77688e1,32,440,9743,4.0,2.0,1.0,36.0,0.0,2.0,31.0,-1.0,0.0
d779bb16,27,655,9832,0.0,0.0,1.0,19.0,0.0,1.0,19.0,-1.0,0.0
d77f3950,0,15,46,1.0,0.0,1.0,21.0,0.0,1.0,13.0,-1.0,0.0
d781b106,0,0,1,0.0,0.0,1.0,32.0,0.0,1.0,32.0,-1.0,0.0
d78419a7,0,0,2,0.0,0.0,2.0,62.0,0.0,2.0,62.0,-1.0,0.0
d784c98b,0,2,50,1.0,4.0,1.0,48.0,6.0,0.3333333333333333,4.0,0.0,0.0
d78537eb,5,110,2160,4.0,2.0,6.0,295.0,0.0,0.0,0.0,0.0,13.0
d786c7f1,0,0,2,0.0,0.0,2.0,68.0,0.0,2.0,68.0,-1.0,-1.0
d7898b8c,0,7,137,1.0,1.0,2.0,29.0,0.0,1.0,15.0,-1.0,0.0
d789d869,0,0,3,0.0,0.0,3.0,45.0,0.0,3.0,45.0,-1.0,0.0
d78a1e94,56,1344,6725,0.0,0.0,2.0,77.0,0.0,2.0,77.0,-1.0,-1.0
d78a5b57,6,50,702,6.0,1.0,1.0,53.0,4.0,1.6,65.4,0.0,0.0
d78aa913,2,37,700,3.0,2.0,1.0,17.0,0.0,0.0,3.0,-1.0,0.0
d78e4538,0,0,1,0.0,0.0,1.0,45.0,0.0,1.0,45.0,-1.0,0.0
d793a520,1,9,124,1.0,6.0,2.0,67.0,10.0,0.6666666666666666,10.0,-1.0,2.0
d7951d8a,2,26,157,3.0,3.0,2.0,62.0,0.0,3.0,117.0,-1.0,0.0
d79a439b,5,80,842,0.0,20.0,4.0,182.0,20.0,4.5,182.0,-1.0,-1.0
d79b9813,4,102,1532,4.0,0.0,0.0,13.0,0.0,0.0,8.0,-1.0,0.0
d79d6165,10,245,4210,14.0,0.0,1.0,18.0,0.0,1.0,15.0,-1.0,0.0
d79f3b88,0,0,2,0.0,1.0,1.0,28.0,1.0,1.0,27.5,0.0,0.0
d79ffb65,0,0,2,0.0,0.0,3.0,82.0,0.0,3.0,82.0,-1.0,0.0
d7a1573a,2,13,84,2.0,1.0,3.0,94.0,1.0,1.5,29.5,0.0,3.0
d7a1bebe,4,110,666,4.0,0.0,2.0,56.0,0.0,4.0,105.0,-1.0,0.0
d7a1e8d3,0,0,1,0.0,0.0,1.0,49.0,0.0,1.0,49.0,-1.0,0.0
d7a6d7ba,0,0,1,0.0,0.0,2.0,40.0,0.0,2.0,40.0,-1.0,0.0
d7a81e1d,4,115,1439,5.0,0.0,2.0,68.0,0.0,4.0,148.0,-1.0,0.0
d7aca688,5,126,2518,5.0,0.0,7.0,217.0,0.0,14.0,546.0,-1.0,0.0
d7afd266,0,0,0,0.0,0.0,1.0,34.0,0.0,1.0,34.0,-1.0,0.0
d7b2da65,0,0,0,0.0,1.0,0.0,2.0,1.0,0.0,1.5,-1.0,0.0
d7b35d7c,2,55,2487,4.0,0.0,0.0,14.0,0.0,0.0,1.0,-1.0,0.0
d7b376b1,2,20,305,2.0,2.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0
d7b37d0e,3,48,1330,4.0,3.0,1.0,16.0,7.0,0.5,5.5,-1.0,27.0
d7b45426,24,371,6858,2.0,3.0,1.0,29.0,8.0,1.0,52.5,0.0,0.0
d7b7950a,0,2,135,0.0,2.0,0.0,5.0,2.0,0.0,5.25,-1.0,-1.0
